,Date,hot_region,ConfirmedCases,Fatalities
13168,2020-02-17,232,35.0,0.0
13169,2020-02-25,232,37.0,0.0
13170,2020-02-26,232,40.0,0.0
13171,2020-02-28,232,41.0,0.0
13172,2020-02-29,232,42.0,0.0
13173,2020-03-02,232,43.0,1.0
13174,2020-03-05,232,47.0,1.0
13175,2020-03-06,232,48.0,1.0
13176,2020-03-07,232,50.0,1.0
13177,2020-03-10,232,53.0,1.0
13178,2020-03-11,232,59.0,1.0
13179,2020-03-12,232,70.0,1.0
13180,2020-03-13,232,75.0,1.0
13181,2020-03-14,232,82.0,1.0
13182,2020-03-15,232,114.0,1.0
13183,2020-03-16,232,147.0,1.0
13184,2020-03-17,232,177.0,1.0
13185,2020-03-18,232,212.0,1.0
13186,2020-03-19,232,272.0,1.0
13187,2020-03-20,232,322.0,1.0
13188,2020-03-21,232,411.0,1.0
13189,2020-03-22,232,599.0,1.0
13190,2020-03-23,232,721.0,1.0
13191,2020-03-24,232,827.0,4.0
13192,2020-03-25,232,934.0,4.0
13193,2020-03-26,232,1045.0,4.0
13194,2020-03-27,232,1136.0,5.0
13195,2020-03-28,232,1245.0,6.0
13196,2020-03-29,232,1388.0,7.0
13197,2020-03-30,232,1524.0,9.0
13198,2020-03-31,232,1651.0,10.0
13199,2020-04-01,232,1771.0,12.0
13200,2020-04-02,232,1875.0,15.0
13201,2020-04-03,232,1978.0,19.0
13202,2020-04-04,232,2067.0,20.0
13203,2020-04-05,232,2169.0,23.0
13204,2020-04-06,232,2220.0,26.0
13205,2020-04-07,232,2258.0,27.0
13206,2020-04-08,232,2369.0,30.0
13207,2020-04-09,232,2423.0,32.0
13208,2020-04-10,232,2473.0,33.0
13209,2020-04-11,232,2518.0,35.0
13210,2020-04-12,232,2551.0,38.0
13211,2020-04-13,232,2579.0,40.0
13212,2020-04-14,232,2613.0,41.0
13213,2020-04-15,232,2644.1639699935918,41.0
13214,2020-04-16,232,2673.109536722909,41.0
13215,2020-04-17,232,2700.0721480358998,41.0
13216,2020-04-18,232,2725.4545701022503,41.0
13217,2020-04-19,232,2749.4310204659637,41.0
13218,2020-04-20,232,2771.9594187696857,41.0
13219,2020-04-21,232,2792.961929499901,41.0
13220,2020-04-22,232,2812.412756858587,41.0
13221,2020-04-23,232,2830.31676192773,41.0
13222,2020-04-24,232,2846.740248524641,41.0
13223,2020-04-25,232,2861.816407884201,41.0
13224,2020-04-26,232,2875.709968882133,41.0
13225,2020-04-27,232,2888.5787618983195,41.0
13226,2020-04-28,232,2900.5545586995113,41.0
13227,2020-04-29,232,2911.7332553861083,41.0
13228,2020-04-30,232,2922.1749011889674,41.0
13229,2020-05-01,232,2931.913390833319,41.0
13230,2020-05-02,232,2940.970197300946,41.0
13231,2020-05-03,232,2949.3662438276815,41.0
13232,2020-05-04,232,2957.129812506951,41.0
13233,2020-05-05,232,2964.2995135423494,41.0
13234,2020-05-06,232,2970.9224456948573,41.0
13235,2020-05-07,232,2977.0493129176007,41.0
13236,2020-05-08,232,2982.7289830217546,41.0
13237,2020-05-09,232,2988.004348558772,41.0
13238,2020-05-10,232,2992.910374400927,41.0
13239,2020-05-11,232,2997.474338816029,41.0
13240,2020-05-12,232,3001.717627991316,41.0
13241,2020-05-13,232,3005.658183867376,41.0
13242,2020-05-14,232,3009.312778903502,41.0
13243,2020-03-22,233,1.0,0.0
13244,2020-04-10,233,2.0,0.0
13245,2020-04-13,233,4.0,0.0
13246,2020-04-14,233,6.0,0.0
13247,2020-04-15,233,7.57279098033905,0.0
13248,2020-04-16,233,8.83477614039947,0.0
13249,2020-04-17,233,9.750412176032537,0.0
13250,2020-04-18,233,10.41249200827118,0.0
13251,2020-04-19,233,10.926106542587988,0.0
13252,2020-04-20,233,11.336781216079476,0.0
13253,2020-04-21,233,11.668676542578671,0.0
13254,2020-04-22,233,11.944160756018105,0.0
13255,2020-04-23,233,12.17551798136424,0.0
13256,2020-04-24,233,12.366807028569575,0.0
13257,2020-04-25,233,12.521644174963475,0.0
13258,2020-04-26,233,12.64489323356382,0.0
13259,2020-04-27,233,12.741466277902674,0.0
13260,2020-04-28,233,12.816414664318287,0.0
13261,2020-04-29,233,12.874695480402085,0.0
13262,2020-04-30,233,12.92046115867533,0.0
13263,2020-05-01,233,12.956834666062898,0.0
13264,2020-05-02,233,12.98607378947535,0.0
13265,2020-05-03,233,13.009765092005232,0.0
13266,2020-05-04,233,13.029003108331663,0.0
13267,2020-05-05,233,13.044573537004018,0.0
13268,2020-05-06,233,13.057092585168286,0.0
13269,2020-05-07,233,13.067082583856545,0.0
13270,2020-05-08,233,13.075004351346983,0.0
13271,2020-05-09,233,13.081265115517375,0.0
13272,2020-05-10,233,13.086214122250336,0.0
13273,2020-05-11,233,13.090138208400786,0.0
13274,2020-05-12,233,13.09326381633502,0.0
13275,2020-05-13,233,13.095764633030901,0.0
13276,2020-05-14,233,13.097771837766258,0.0
13277,2020-03-06,234,1.0,0.0
13278,2020-03-20,234,9.0,0.0
13279,2020-03-21,234,16.0,0.0
13280,2020-03-23,234,18.0,0.0
13281,2020-03-24,234,20.0,0.0
13282,2020-03-25,234,23.0,0.0
13283,2020-03-27,234,25.0,1.0
13284,2020-03-30,234,30.0,1.0
13285,2020-03-31,234,34.0,1.0
13286,2020-04-01,234,36.0,2.0
13287,2020-04-02,234,39.0,2.0
13288,2020-04-03,234,40.0,3.0
13289,2020-04-04,234,41.0,3.0
13290,2020-04-05,234,44.0,3.0
13291,2020-04-06,234,58.0,3.0
13292,2020-04-07,234,65.0,3.0
13293,2020-04-08,234,70.0,3.0
13294,2020-04-09,234,73.0,3.0
13295,2020-04-10,234,76.0,3.0
13296,2020-04-13,234,77.0,3.0
13297,2020-04-15,234,77.98201566934586,3.0
13298,2020-04-16,234,78.96028981175328,3.0
13299,2020-04-17,234,79.90868589778997,3.0
13300,2020-04-18,234,80.75751784410643,3.0
13301,2020-04-19,234,81.5189474840304,3.0
13302,2020-04-20,234,82.22593730754966,3.0
13303,2020-04-21,234,82.89441979548045,3.0
13304,2020-04-22,234,83.50994968490619,3.0
13305,2020-04-23,234,84.07723952164258,3.0
13306,2020-04-24,234,84.60147654658091,3.0
13307,2020-04-25,234,85.08209387545318,3.0
13308,2020-04-26,234,85.51939796222294,3.0
13309,2020-04-27,234,85.91866670137979,3.0
13310,2020-04-28,234,86.28419106242363,3.0
13311,2020-04-29,234,86.61902085760022,3.0
13312,2020-04-30,234,86.92641917139755,3.0
13313,2020-05-01,234,87.20936007475258,3.0
13314,2020-05-02,234,87.46981540068022,3.0
13315,2020-05-03,234,87.70935488232028,3.0
13316,2020-05-04,234,87.92950724996253,3.0
13317,2020-05-05,234,88.13166753384421,3.0
13318,2020-05-06,234,88.31712960772268,3.0
13319,2020-05-07,234,88.48721171555297,3.0
13320,2020-05-08,234,88.6432183289019,3.0
13321,2020-05-09,234,88.78636319621306,3.0
13322,2020-05-10,234,88.9177584929719,3.0
13323,2020-05-11,234,89.03841601016096,3.0
13324,2020-05-12,234,89.14923781168949,3.0
13325,2020-05-13,234,89.25102596589045,3.0
13326,2020-05-14,234,89.34450531773622,3.0
13327,2020-03-14,235,2.0,0.0
13328,2020-03-16,235,4.0,0.0
13329,2020-03-17,235,5.0,0.0
13330,2020-03-18,235,7.0,0.0
13331,2020-03-19,235,9.0,0.0
13332,2020-03-21,235,49.0,0.0
13333,2020-03-22,235,50.0,0.0
13334,2020-03-23,235,51.0,0.0
13335,2020-03-24,235,57.0,0.0
13336,2020-03-25,235,60.0,1.0
13337,2020-03-26,235,65.0,1.0
13338,2020-03-27,235,66.0,2.0
13339,2020-03-28,235,74.0,3.0
13340,2020-03-29,235,78.0,3.0
13341,2020-03-30,235,82.0,3.0
13342,2020-03-31,235,87.0,3.0
13343,2020-04-01,235,90.0,5.0
13344,2020-04-02,235,94.0,5.0
13345,2020-04-03,235,98.0,6.0
13346,2020-04-04,235,103.0,6.0
13347,2020-04-05,235,104.0,7.0
13348,2020-04-06,235,105.0,8.0
13349,2020-04-07,235,107.0,8.0
13350,2020-04-09,235,109.0,8.0
13351,2020-04-11,235,112.0,8.0
13352,2020-04-12,235,113.0,8.0
13353,2020-04-15,235,113.94582563638687,8.0
13354,2020-04-16,235,114.851951123491,8.0
13355,2020-04-17,235,115.7513221010467,8.0
13356,2020-04-18,235,116.65902806082319,8.0
13357,2020-04-19,235,117.56457080070729,8.0
13358,2020-04-20,235,118.45270501995363,8.0
13359,2020-04-21,235,119.34696372376057,8.0
13360,2020-04-22,235,120.25546130326056,8.0
13361,2020-04-23,235,121.17835873869234,8.0
13362,2020-04-24,235,122.11753596990316,8.0
13363,2020-04-25,235,123.07558024897808,8.0
13364,2020-04-26,235,124.04810401854652,8.0
13365,2020-04-27,235,125.03052958381632,8.0
13366,2020-04-28,235,126.02074067044177,8.0
13367,2020-04-29,235,127.01778900665137,8.0
13368,2020-04-30,235,128.02143987275343,8.0
13369,2020-05-01,235,129.03300187292783,8.0
13370,2020-05-02,235,130.05437355274785,8.0
13371,2020-05-03,235,131.08704172455816,8.0
13372,2020-05-04,235,132.13188669283042,8.0
13373,2020-05-05,235,133.18922691685566,8.0
13374,2020-05-06,235,134.2587859215555,8.0
13375,2020-05-07,235,135.33994614832685,8.0
13376,2020-05-08,235,136.4321196710512,8.0
13377,2020-05-09,235,137.53496038300293,8.0
13378,2020-05-10,235,138.64841930872046,8.0
13379,2020-05-11,235,139.77272610623785,8.0
13380,2020-05-12,235,140.9082894978175,8.0
13381,2020-05-13,235,142.05555505892846,8.0
13382,2020-05-14,235,143.21489243091472,8.0
13383,2020-03-04,236,1.0,0.0
13384,2020-03-08,236,2.0,0.0
13385,2020-03-10,236,5.0,0.0
13386,2020-03-11,236,7.0,0.0
13387,2020-03-13,236,16.0,0.0
13388,2020-03-14,236,18.0,0.0
13389,2020-03-16,236,20.0,0.0
13390,2020-03-17,236,24.0,0.0
13391,2020-03-18,236,29.0,0.0
13392,2020-03-19,236,39.0,1.0
13393,2020-03-20,236,54.0,1.0
13394,2020-03-21,236,60.0,1.0
13395,2020-03-22,236,75.0,3.0
13396,2020-03-23,236,89.0,3.0
13397,2020-03-24,236,114.0,4.0
13398,2020-03-25,236,173.0,5.0
13399,2020-03-26,236,197.0,6.0
13400,2020-03-27,236,227.0,6.0
13401,2020-03-28,236,278.0,8.0
13402,2020-03-29,236,312.0,8.0
13403,2020-03-31,236,394.0,10.0
13404,2020-04-01,236,423.0,12.0
13405,2020-04-02,236,455.0,14.0
13406,2020-04-03,236,495.0,18.0
13407,2020-04-04,236,553.0,18.0
13408,2020-04-05,236,574.0,22.0
13409,2020-04-06,236,596.0,22.0
13410,2020-04-07,236,623.0,23.0
13411,2020-04-08,236,628.0,24.0
13412,2020-04-09,236,643.0,25.0
13413,2020-04-10,236,671.0,25.0
13414,2020-04-11,236,685.0,28.0
13415,2020-04-12,236,707.0,31.0
13416,2020-04-13,236,726.0,34.0
13417,2020-04-14,236,747.0,34.0
13418,2020-04-15,236,767.7372649312019,34.0
13419,2020-04-16,236,788.088564852034,34.0
13420,2020-04-17,236,807.8800092606249,34.0
13421,2020-04-18,236,826.9257881307788,34.0
13422,2020-04-19,236,844.9957481900262,34.0
13423,2020-04-20,236,862.2671667452838,34.0
13424,2020-04-21,236,878.9239265187621,34.0
13425,2020-04-22,236,895.1126092718142,34.0
13426,2020-04-23,236,910.9482111426184,34.0
13427,2020-04-24,236,926.5113511018138,34.0
13428,2020-04-25,236,941.8005872202949,34.0
13429,2020-04-26,236,956.7697450187106,34.0
13430,2020-04-27,236,971.3643655170172,34.0
13431,2020-04-28,236,985.54093733615,34.0
13432,2020-04-29,236,999.2770448442868,34.0
13433,2020-04-30,236,1012.5792231925913,34.0
13434,2020-05-01,236,1025.475934925604,34.0
13435,2020-05-02,236,1038.0043283242053,34.0
13436,2020-05-03,236,1050.1993043729356,34.0
13437,2020-05-04,236,1062.0868804128747,34.0
13438,2020-05-05,236,1073.6812529556896,34.0
13439,2020-05-06,236,1084.9862571270703,34.0
13440,2020-05-07,236,1095.9997621126179,34.0
13441,2020-05-08,236,1106.7185590309157,34.0
13442,2020-05-09,236,1117.1420628696433,34.0
13443,2020-05-10,236,1127.2741708699054,34.0
13444,2020-05-11,236,1137.1231668860676,34.0
13445,2020-05-12,236,1146.7001974476289,34.0
13446,2020-05-13,236,1156.017230132734,34.0
13447,2020-05-14,236,1165.0852923851135,34.0
13448,2020-03-11,237,1.0,0.0
13449,2020-03-13,237,5.0,0.0
13450,2020-03-15,237,6.0,0.0
13451,2020-03-16,237,18.0,0.0
13452,2020-03-17,237,47.0,1.0
13453,2020-03-18,237,98.0,1.0
13454,2020-03-19,237,192.0,3.0
13455,2020-03-20,237,359.0,4.0
13456,2020-03-21,237,670.0,9.0
13457,2020-03-22,237,1236.0,30.0
13458,2020-03-23,237,1529.0,37.0
13459,2020-03-24,237,1872.0,44.0
13460,2020-03-25,237,2433.0,59.0
13461,2020-03-26,237,3629.0,75.0
13462,2020-03-27,237,5698.0,92.0
13463,2020-03-28,237,7402.0,108.0
13464,2020-03-29,237,9217.0,131.0
13465,2020-03-30,237,10827.0,168.0
13466,2020-03-31,237,13531.0,214.0
13467,2020-04-01,237,15679.0,277.0
13468,2020-04-02,237,18135.0,356.0
13469,2020-04-03,237,20921.0,425.0
13470,2020-04-04,237,23934.0,501.0
13471,2020-04-05,237,27069.0,574.0
13472,2020-04-06,237,30217.0,649.0
13473,2020-04-07,237,34109.0,725.0
13474,2020-04-08,237,38226.0,812.0
13475,2020-04-09,237,42282.0,908.0
13476,2020-04-10,237,47029.0,1006.0
13477,2020-04-11,237,52167.0,1101.0
13478,2020-04-12,237,56956.0,1198.0
13479,2020-04-13,237,61049.0,1296.0
13480,2020-04-14,237,65111.0,1403.0
13481,2020-04-15,237,69352.73725152017,1403.0
13482,2020-04-16,237,73789.69303541559,1403.0
13483,2020-04-17,237,78459.36001517152,1403.0
13484,2020-04-18,237,83419.22620814035,1403.0
13485,2020-04-19,237,88737.19681107799,1403.0
13486,2020-04-20,237,94474.67277236024,1403.0
13487,2020-04-21,237,100678.64873480173,1403.0
13488,2020-04-22,237,107373.39773287588,1403.0
13489,2020-04-23,237,114558.42733084086,1403.0
13490,2020-04-24,237,122215.09235363716,1403.0
13491,2020-04-25,237,130321.76742571982,1403.0
13492,2020-04-26,237,138869.35064945734,1403.0
13493,2020-04-27,237,147872.77295621732,1403.0
13494,2020-04-28,237,157375.8715229746,1403.0
13495,2020-04-29,237,167449.04104134516,1403.0
13496,2020-04-30,237,178180.77373956153,1403.0
13497,2020-05-01,237,189665.30569386514,1403.0
13498,2020-05-02,237,201988.89248656036,1403.0
13499,2020-05-03,237,215217.9871787005,1403.0
13500,2020-05-04,237,229393.13487037786,1403.0
13501,2020-05-05,237,244531.44343828128,1403.0
13502,2020-05-06,237,260637.6420471418,1403.0
13503,2020-05-07,237,277720.3838559285,1403.0
13504,2020-05-08,237,295808.42754603666,1403.0
13505,2020-05-09,237,314961.7966099825,1403.0
13506,2020-05-10,237,335275.1482732475,1403.0
13507,2020-05-11,237,356873.0374263261,1403.0
13508,2020-05-12,237,379898.5831266258,1403.0
13509,2020-05-13,237,404498.34660445276,1403.0
13510,2020-05-14,237,430807.19465911656,1403.0
13511,2020-03-13,238,5.0,0.0
13512,2020-03-14,238,6.0,0.0
13513,2020-03-15,238,12.0,0.0
13514,2020-03-16,238,29.0,0.0
13515,2020-03-17,238,39.0,0.0
13516,2020-03-18,238,46.0,0.0
13517,2020-03-19,238,78.0,0.0
13518,2020-03-20,238,83.0,0.0
13519,2020-03-21,238,131.0,0.0
13520,2020-03-22,238,157.0,0.0
13521,2020-03-23,238,196.0,0.0
13522,2020-03-24,238,242.0,0.0
13523,2020-03-25,238,381.0,1.0
13524,2020-03-26,238,517.0,1.0
13525,2020-03-27,238,587.0,4.0
13526,2020-03-28,238,694.0,4.0
13527,2020-03-29,238,825.0,10.0
13528,2020-03-30,238,899.0,10.0
13529,2020-03-31,238,987.0,23.0
13530,2020-04-01,238,1060.0,27.0
13531,2020-04-02,238,1233.0,32.0
13532,2020-04-03,238,1495.0,38.0
13533,2020-04-04,238,1614.0,44.0
13534,2020-04-05,238,1765.0,45.0
13535,2020-04-06,238,1952.0,49.0
13536,2020-04-07,238,2169.0,64.0
13537,2020-04-08,238,2328.0,66.0
13538,2020-04-09,238,2703.0,70.0
13539,2020-04-10,238,2947.0,80.0
13540,2020-04-11,238,3217.0,92.0
13541,2020-04-12,238,3563.0,93.0
13542,2020-04-13,238,3734.0,99.0
13543,2020-04-14,238,3953.0,114.0
13544,2020-04-15,238,4174.114418625832,114.0
13545,2020-04-16,238,4392.319975282921,114.0
13546,2020-04-17,238,4605.604661351454,114.0
13547,2020-04-18,238,4813.761720064986,114.0
13548,2020-04-19,238,5019.183763990263,114.0
13549,2020-04-20,238,5222.890775713976,114.0
13550,2020-04-21,238,5425.474468890879,114.0
13551,2020-04-22,238,5627.2693914762,114.0
13552,2020-04-23,238,5828.288032448193,114.0
13553,2020-04-24,238,6028.287334998323,114.0
13554,2020-04-25,238,6227.690712388136,114.0
13555,2020-04-26,238,6426.559711770845,114.0
13556,2020-04-27,238,6624.835916815142,114.0
13557,2020-04-28,238,6822.514771811375,114.0
13558,2020-04-29,238,7019.612851758778,114.0
13559,2020-04-30,238,7216.083567090661,114.0
13560,2020-05-01,238,7411.90910043344,114.0
13561,2020-05-02,238,7607.097348168466,114.0
13562,2020-05-03,238,7801.653048463598,114.0
13563,2020-05-04,238,7995.578610707317,114.0
13564,2020-05-05,238,8188.882629702564,114.0
13565,2020-05-06,238,8381.571095603973,114.0
13566,2020-05-07,238,8573.645819258702,114.0
13567,2020-05-08,238,8765.108137308252,114.0
13568,2020-05-09,238,8955.959580083687,114.0
13569,2020-05-10,238,9146.201061447071,114.0
13570,2020-05-11,238,9335.833793782787,114.0
13571,2020-05-12,238,9524.859634587912,114.0
13572,2020-05-13,238,9713.280627530448,114.0
13573,2020-05-14,238,9901.09884278131,114.0
13574,2020-03-13,239,1.0,0.0
13575,2020-03-15,239,1.0,0.0
13576,2020-03-17,239,3.0,0.0
13577,2020-03-18,239,6.0,0.0
13578,2020-03-19,239,9.0,0.0
13579,2020-03-20,239,12.0,0.0
13580,2020-03-21,239,15.0,0.0
13581,2020-03-22,239,20.0,0.0
13582,2020-03-23,239,30.0,0.0
13583,2020-03-24,239,34.0,0.0
13584,2020-03-25,239,41.0,1.0
13585,2020-03-26,239,56.0,1.0
13586,2020-03-27,239,58.0,1.0
13587,2020-03-28,239,85.0,2.0
13588,2020-03-29,239,102.0,2.0
13589,2020-03-30,239,114.0,3.0
13590,2020-03-31,239,119.0,3.0
13591,2020-04-01,239,132.0,3.0
13592,2020-04-02,239,143.0,3.0
13593,2020-04-03,239,157.0,3.0
13594,2020-04-04,239,171.0,5.0
13595,2020-04-05,239,185.0,6.0
13596,2020-04-06,239,190.0,6.0
13597,2020-04-07,239,213.0,6.0
13598,2020-04-08,239,226.0,7.0
13599,2020-04-09,239,235.0,7.0
13600,2020-04-10,239,246.0,7.0
13601,2020-04-11,239,257.0,8.0
13602,2020-04-12,239,272.0,8.0
13603,2020-04-13,239,277.0,8.0
13604,2020-04-14,239,285.0,9.0
13605,2020-04-15,239,292.87763404846186,9.0
13606,2020-04-16,239,300.6274696037308,9.0
13607,2020-04-17,239,308.3014328575628,9.0
13608,2020-04-18,239,315.95622540107576,9.0
13609,2020-04-19,239,323.5844544180845,9.0
13610,2020-04-20,239,331.1527505249104,9.0
13611,2020-04-21,239,338.64852644421336,9.0
13612,2020-04-22,239,346.0605890681626,9.0
13613,2020-04-23,239,353.3785298257832,9.0
13614,2020-04-24,239,360.603147866517,9.0
13615,2020-04-25,239,367.7420069152912,9.0
13616,2020-04-26,239,374.8009732156334,9.0
13617,2020-04-27,239,381.78442423306916,9.0
13618,2020-04-28,239,388.6956994225208,9.0
13619,2020-04-29,239,395.5359220812098,9.0
13620,2020-04-30,239,402.30457671783614,9.0
13621,2020-05-01,239,409.0010464803513,9.0
13622,2020-05-02,239,415.62507899094635,9.0
13623,2020-05-03,239,422.1768126790644,9.0
13624,2020-05-04,239,428.656892950086,9.0
13625,2020-05-05,239,435.0663545036546,9.0
13626,2020-05-06,239,441.4063199286241,9.0
13627,2020-05-07,239,447.67783032883074,9.0
13628,2020-05-08,239,453.88180090433696,9.0
13629,2020-05-09,239,460.01900745418686,9.0
13630,2020-05-10,239,466.0901176123665,9.0
13631,2020-05-11,239,472.0957549273742,9.0
13632,2020-05-12,239,478.03654708573526,9.0
13633,2020-05-13,239,483.913145025604,9.0
13634,2020-05-14,239,489.7262262957568,9.0
13635,2020-03-10,240,6.0,0.0
13636,2020-03-11,240,9.0,0.0
13637,2020-03-14,240,12.0,0.0
13638,2020-03-15,240,13.0,0.0
13639,2020-03-16,240,18.0,0.0
13640,2020-03-17,240,20.0,0.0
13641,2020-03-18,240,27.0,0.0
13642,2020-03-19,240,45.0,0.0
13643,2020-03-20,240,78.0,0.0
13644,2020-03-21,240,118.0,1.0
13645,2020-03-22,240,152.0,2.0
13646,2020-03-23,240,235.0,2.0
13647,2020-03-24,240,326.0,5.0
13648,2020-03-25,240,401.0,6.0
13649,2020-03-26,240,508.0,8.0
13650,2020-03-27,240,665.0,13.0
13651,2020-03-28,240,773.0,15.0
13652,2020-03-29,240,919.0,17.0
13653,2020-03-30,240,1157.0,20.0
13654,2020-03-31,240,1289.0,24.0
13655,2020-04-01,240,1530.0,29.0
13656,2020-04-02,240,1715.0,32.0
13657,2020-04-03,240,1937.0,41.0
13658,2020-04-04,240,2187.0,52.0
13659,2020-04-05,240,2486.0,64.0
13660,2020-04-06,240,2732.0,65.0
13661,2020-04-07,240,2870.0,73.0
13662,2020-04-08,240,3036.0,80.0
13663,2020-04-10,240,3112.0,97.0
13664,2020-04-11,240,3393.0,108.0
13665,2020-04-12,240,3542.0,115.0
13666,2020-04-13,240,3705.0,122.0
13667,2020-04-14,240,3809.0,131.0
13668,2020-04-15,240,3909.99396944046,131.0
13669,2020-04-16,240,4010.018145593479,131.0
13670,2020-04-17,240,4109.8312285588645,131.0
13671,2020-04-18,240,4209.273329567857,131.0
13672,2020-04-19,240,4308.034797071085,131.0
13673,2020-04-20,240,4405.4609210004555,131.0
13674,2020-04-21,240,4501.018191221703,131.0
13675,2020-04-22,240,4594.460920248751,131.0
13676,2020-04-23,240,4685.817425322008,131.0
13677,2020-04-24,240,4775.247692640018,131.0
13678,2020-04-25,240,4862.9715466696025,131.0
13679,2020-04-26,240,4949.177594164923,131.0
13680,2020-04-27,240,5033.978856232136,131.0
13681,2020-04-28,240,5117.413378331259,131.0
13682,2020-04-29,240,5199.473140798686,131.0
13683,2020-04-30,240,5280.131830464845,131.0
13684,2020-05-01,240,5359.368888764373,131.0
13685,2020-05-02,240,5437.182711585237,131.0
13686,2020-05-03,240,5513.592100414599,131.0
13687,2020-05-04,240,5588.629722229342,131.0
13688,2020-05-05,240,5662.3336845584545,131.0
13689,2020-05-06,240,5734.7404659438025,131.0
13690,2020-05-07,240,5805.880967124737,131.0
13691,2020-05-08,240,5875.779843601474,131.0
13692,2020-05-09,240,5944.45708659845,131.0
13693,2020-05-10,240,6011.930383126026,131.0
13694,2020-05-11,240,6078.217191267116,131.0
13695,2020-05-12,240,6143.335941083654,131.0
13696,2020-05-13,240,6207.306341946501,131.0
13697,2020-05-14,240,6270.149003048947,131.0
13698,2020-03-11,241,1.0,0.0
13699,2020-03-12,241,6.0,0.0
13700,2020-03-14,241,12.0,0.0
13701,2020-03-15,241,16.0,0.0
13702,2020-03-16,241,22.0,0.0
13703,2020-03-18,241,33.0,0.0
13704,2020-03-19,241,62.0,0.0
13705,2020-03-20,241,96.0,0.0
13706,2020-03-21,241,122.0,0.0
13707,2020-03-22,241,165.0,0.0
13708,2020-03-23,241,192.0,0.0
13709,2020-03-24,241,219.0,2.0
13710,2020-03-25,241,280.0,2.0
13711,2020-03-26,241,335.0,2.0
13712,2020-03-27,241,381.0,3.0
13713,2020-03-28,241,409.0,5.0
13714,2020-03-29,241,426.0,6.0
13715,2020-03-30,241,473.0,7.0
13716,2020-03-31,241,523.0,8.0
13717,2020-04-01,241,584.0,10.0
13718,2020-04-02,241,643.0,12.0
13719,2020-04-03,241,704.0,12.0
13720,2020-04-04,241,743.0,14.0
13721,2020-04-05,241,837.0,16.0
13722,2020-04-06,241,875.0,16.0
13723,2020-04-07,241,946.0,18.0
13724,2020-04-08,241,1000.0,18.0
13725,2020-04-09,241,1119.0,21.0
13726,2020-04-10,241,1171.0,21.0
13727,2020-04-11,241,1228.0,25.0
13728,2020-04-12,241,1280.0,27.0
13729,2020-04-13,241,1410.0,29.0
13730,2020-04-14,241,1498.0,32.0
13731,2020-04-15,241,1585.943016052246,32.0
13732,2020-04-16,241,1673.0079499284036,32.0
13733,2020-04-17,241,1758.979482294562,32.0
13734,2020-04-18,241,1843.62516796662,32.0
13735,2020-04-19,241,1926.997385607443,32.0
13736,2020-04-20,241,2009.222041215141,32.0
13737,2020-04-21,241,2090.447741626505,32.0
13738,2020-04-22,241,2170.753415598408,32.0
13739,2020-04-23,241,2250.1873316533747,32.0
13740,2020-04-24,241,2328.759005236859,32.0
13741,2020-04-25,241,2406.4580700602187,32.0
13742,2020-04-26,241,2483.271000893037,32.0
13743,2020-04-27,241,2559.1933994267247,32.0
13744,2020-04-28,241,2634.2283766936866,32.0
13745,2020-04-29,241,2708.385732872971,32.0
13746,2020-04-30,241,2781.6791848770613,32.0
13747,2020-05-01,241,2854.1230387913733,32.0
13748,2020-05-02,241,2925.7300834810103,32.0
13749,2020-05-03,241,2996.511440474282,32.0
13750,2020-05-04,241,3066.4768162560467,32.0
13751,2020-05-05,241,3135.635025438853,32.0
13752,2020-05-06,241,3203.9946050632593,32.0
13753,2020-05-07,241,3271.5641990084955,32.0
13754,2020-05-08,241,3338.352638575507,32.0
13755,2020-05-09,241,3404.368910695551,32.0
13756,2020-05-10,241,3469.622041072425,32.0
13757,2020-05-11,241,3534.120991569158,32.0
13758,2020-05-12,241,3597.874594147293,32.0
13759,2020-05-13,241,3660.891519024969,32.0
13760,2020-05-14,241,3723.1802898370443,32.0
13761,2020-03-10,242,144.0,2.0
13762,2020-03-11,242,177.0,3.0
13763,2020-03-12,242,221.0,4.0
13764,2020-03-13,242,282.0,4.0
13765,2020-03-14,242,340.0,5.0
13766,2020-03-15,242,426.0,6.0
13767,2020-03-16,242,557.0,7.0
13768,2020-03-17,242,698.0,12.0
13769,2020-03-18,242,751.0,13.0
13770,2020-03-19,242,952.0,18.0
13771,2020-03-20,242,1177.0,23.0
13772,2020-03-21,242,1364.0,24.0
13773,2020-03-22,242,1646.0,30.0
13774,2020-03-23,242,2108.0,39.0
13775,2020-03-24,242,2538.0,50.0
13776,2020-03-25,242,2998.0,65.0
13777,2020-03-26,242,3899.0,81.0
13778,2020-03-27,242,4657.0,94.0
13779,2020-03-28,242,5095.0,110.0
13780,2020-03-29,242,5852.0,124.0
13781,2020-03-30,242,7138.0,146.0
13782,2020-03-31,242,8210.0,173.0
13783,2020-04-01,242,9399.0,199.0
13784,2020-04-02,242,10773.0,238.0
13785,2020-04-03,242,12004.0,265.0
13786,2020-04-04,242,12837.0,289.0
13787,2020-04-05,242,15034.0,348.0
13788,2020-04-06,242,16019.0,380.0
13789,2020-04-07,242,17351.0,432.0
13790,2020-04-08,242,18897.0,495.0
13791,2020-04-09,242,19710.0,544.0
13792,2020-04-10,242,21081.0,583.0
13793,2020-04-11,242,21706.0,605.0
13794,2020-04-12,242,22795.0,641.0
13795,2020-04-13,242,23931.0,715.0
13796,2020-04-14,242,25356.0,768.0
